primary_name,Week Name,Session Name,Offer Name,Per Pax Coupon Value,Fixed Coupon Value,From Group Size,To Group Size,VoucherHeadId,city
Sohna Road,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Gurugram
Sohna Road,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Gurugram
Sohna Road,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Gurugram
"Crown Interiorz Mall, Sec-35",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Crown Interiorz Mall, Sec-35",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Faridabad
"Hotel Savoy Suites, Sector 16",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
"Hotel Savoy Suites, Sector 16",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Noida
Connaught Place,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Connaught Place,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,New Delhi
Prahlad Nagar,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
Prahlad Nagar,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Ahmedabad
"Parle Point, Athwa",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Parle Point, Athwa",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Surat
"Eternity Mall, Amravati Road",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Eternity Mall, Amravati Road",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Nagpur
"Sector 5, Salt Lake",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"Sector 5, Salt Lake",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
Park Street,FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Kolkata
"R Deccan Mall, JM Road",SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",SUNDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",TUESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",TUESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",MONDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",WEDNESDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",WEDNESDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",THURSDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",FRIDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",THURSDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",FRIDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",SATURDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
"R Deccan Mall, JM Road",SATURDAY,Dinner,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
Kalyani Nagar,SUNDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
Kalyani Nagar,MONDAY,Lunch,Coupon in Same Visit & Next Visit,50,Next visit 1000/- coupon code With 1 month validity,15,25,69683.0,Pune
